Dialogue_ID,Utterance,true_emotion,Predicted_Emotion,Second_Predicted_Emotion,window_size
120,"I was thinking maybe-maybe-maybe it could be a game room, y’know?",neutral,joy,joy,0
120,"I mean you can buy old arcade games like uh, like",neutral,neutral,neutral,0
120,No.,disgust,neutral,joy,0
120,"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let’s discuss it before we reject it completely.""",joy,joy,joy,0
120,"Oh, I’m sorry. Of course I mean that. Interesting idea, umm, talk about it, but no.",disgust,joy,joy,0
120,"So, that’s it?",surprise,surprise,neutral,0
120,I just don’t think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.,neutral,neutral,neutral,0
120,Which is why,neutral,surprise,disgust,0
120,What do you have against the beautiful guest room?,anger,neutral,neutral,0
120,"I don’t have anything against the beautiful guest room, especially since everybody we know lives about 30 seconds away!",anger,neutral,surprise,0
120,Are you mocking me?,anger,disgust,neutral,0
120,"No, I’m not mocking you,  or you beautiful guest room.",neutral,anger,neutral,0
121,"Y'know, I love doing crossword puzzles with you honey!",joy,joy,joy,0
121,"Aww, me too. Now let's finish this and go to bed.",joy,joy,joy,0
121,"Okay! There's only one left, three letter word, not dog but",neutral,neutral,neutral,0
121,Cat.,neutral,joy,joy,0
121,Yes! You are so smart!  I love you.,joy,joy,joy,0
121,I love you too.,joy,joy,joy,0
122,"I never sucked, I actually didn't want you to know how good I was!",neutral,joy,joy,0
122,Why?,surprise,anger,surprise,0
122,I don't know.,neutral,surprise,anger,0
122,This is so great! Now we can enter into doubles tournaments!,joy,neutral,neutral,0
122,That's,neutral,joy,joy,0
123,"Hey. Okay, I gave him another chance, but Tim has",neutral,anger,disgust,0
123,But,neutral,anger,surprise,0
123,"No! No-no! He is totally incompetent. I called the chef who recommended him to me. He said, ""Ha-ha! Gotcha!""",disgust,anger,neutral,0
123,"Okay. Okay, but you can’t fire him today.",neutral,anger,anger,0
123,Why not?!,anger,anger,disgust,0
123,Because I’m dumping him today.,neutral,anger,anger,0
123,What?! You said he was sweet!,surprise,fear,fear,0
123,He,neutral,anger,anger,0
123,Just don’t pick up your phone.,neutral,anger,anger,0
123,"Then he comes over!  ""I’m so worried about you."" Uck! Be a man!",disgust,anger,anger,0
123,What? So now I’m not allowed to fire him?,surprise,anger,anger,0
123,"You can’t fire him and dump him the same day, he’ll kill himself.",sadness,sadness,anger,0
123,"Okay well then, I’ll fire him today and you go out with him for another week.",neutral,anger,anger,0
123,"Are you kidding?! Another week with that sip, I’ll kill",disgust,anger,anger,0
123,"Okay well, then we’ll both do it today and he’ll just have to deal with it!",neutral,anger,fear,0
123,Okay. But the question is who’s gonna go first. ‘Cause whoever goes second is the bitch.,sadness,anger,anger,0
124,This is the final boarding call for Flight 664 to Yemen.,neutral,sadness,neutral,0
124,"Well, I-I guess I gotta go.",sadness,sadness,sadness,0
124,"Oh, my Bing-a-ling. I’ll wait for you. Do you even know how long you’re going to be gone?",sadness,sadness,sadness,0
124,"Well, just until we find an energy source to replace fuel.",neutral,no valid emotion found,neutral,0
124,"Oh. Well, I’ll right you everyday.  15 Yemen Road, Yemen.",neutral,sadness,sadness,0
124,"Okay, good-bye. Good-bye.",sadness,sadness,sadness,0
124,Chandler?,neutral,sadness,sadness,0
124,No!,anger,surprise,anger,0
124,Chandler!,surprise,anger,anger,0
124,Janice!,surprise,joy,joy,0
124,There you are!,surprise,surprise,surprise,0
124,There you are!,surprise,surprise,surprise,0
124,"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!",sadness,sadness,sadness,0
124,No! No! I wanna see you take-off.,neutral,anger,anger,0
124,"Well, I then guess I’m going to Yemen! I’m going to Yemen!  When we get to Yemen, can I stay with you?",joy,joy,joy,0
125,Hi!,joy,sadness,surprise,0
125,Hey.,neutral,surprise,surprise,0
125,"Hey—Ooh, how’s Hilda? Is she working out?",neutral,surprise,joy,0
125,"Ohh, my new assistant is working out, yes.",neutral,surprise,neutral,0
125,Was she happy you gave her the job?,neutral,anger,surprise,0
125,"Oh, my-my new assistant was very happy that I hired my new assistant.",neutral,anger,neutral,0
125,Hello?,neutral,sadness,surprise,0
125,Oh hey!,surprise,sadness,sadness,0
125,"Can you, can you hang on a second?",neutral,sadness,sadness,0
125,It’s the producers over at Mac and C.H.E.E.S.E.,neutral,anger,anger,0
125,can you excuse me for a minute?,neutral,joy,neutral,0
125,"Hey, funny you should call.",joy,surprise,neutral,0
125,I was just looking over next week’s script.,neutral,surprise,surprise,0
125,Canceled?!,surprise,joy,joy,0
125,Like they’re taking it off the air?,surprise,joy,neutral,0
125,Ohh.,neutral,joy,joy,0
125,"All right, see you Monday.",neutral,surprise,neutral,0
125,We’re not even shootin’ them anymore?!!,surprise,joy,neutral,0
125,"All right, bye!",anger,neutral,neutral,0
125,They canceled Mac and C.H.E.E.S.E!,anger,neutral,neutral,0
125,Sorry.,sadness,neutral,neutral,0
125,I’m sorry Joey.,sadness,surprise,surprise,0
125,Why would they do that?! It was a good show right?!,surprise,surprise,neutral,0
126,It’s so secluded up here.,neutral,surprise,surprise,0
126,I know. I like it up here.,joy,joy,anger,0
126,I feel like we’re the only two people in the world.  Oops. Sorry.,joy,joy,joy,0
126,What’s the matter honey? Did you see a little mouse?,neutral,joy,joy,0
126,"No-no! Big bear! Big bear outside! I think I-I—would you—actually, would you go check on that?",fear,neutral,surprise,0
126,"Honey, we don’t have any bears here.",neutral,joy,surprise,0
126,"Well, okay. Would-would you get me a",neutral,joy,joy,0
126,Okay. I’ll be right back.,neutral,no valid emotion found,joy,0
126,Okay.  What?! What are you doing here?!,surprise,fear,surprise,0
126,What are,neutral,fear,fear,0
126,I came with Paul!,anger,fear,neutral,0
126,"Yeah, I recognize the ankles!",neutral,neutral,neutral,0
126,Get up!,anger,surprise,neutral,0
126,Here you go honey!,joy,anger,surprise,0
126,Ahh. Thank you!,joy,surprise,neutral,0
126,Diet Coke,neutral,surprise,neutral,0
127,What the hell was that?!,anger,anger,neutral,0
127,A lesson in the importance of unagi.,neutral,surprise,surprise,0
127,"Ohh,",neutral,no valid emotion found,sadness,0
127,"Perhaps. Now I’m curious, at what point during those girlish screams would you have begun to",neutral,anger,anger,0
127,"All right, so we weren’t",neutral,surprise,neutral,0
127,"I’m sorry I had to take such drastic measures to make my point, but I—look, I just want you guys to be safe.",neutral,surprise,neutral,0
128,What are you doing?,neutral,surprise,fear,0
128,I’m leaning. This is where I lean.,neutral,surprise,neutral,0
128,Okay. (Goes over and fluffs up the pillows on the couch.,neutral,anger,surprise,0
128,Brenda a bee!,fear,anger,disgust,0
128,What?,surprise,neutral,neutral,0
128,Yes! It’s flown into your blouse and you’d better undo your buttons lest it sting you!,anger,neutral,neutral,0
128,I think I know what’s going on here.,disgust,neutral,neutral,0
128,You do?,neutral,neutral,neutral,0
128,"Look, I know it must be hard that your wife is a lesbian, but it’s wrong. You’re married.",disgust,no valid emotion found,anger,0
128,I totally understand.  Can I,neutral,surprise,surprise,0
129,"All right, let's do it!",joy,anger,neutral,0
129,"No, no, no. What was that?",surprise,anger,neutral,0
129,"I know, it was the best I could get out of them.",neutral,joy,neutral,0
129,"Well, people!",sadness,no valid emotion found,neutral,0
129,"People, people, people.",neutral,neutral,neutral,0
129,"Let's try it again, and this time let's watch everybody watch Joey.",neutral,surprise,joy,0
129,Show 'em how it's done.,neutral,anger,surprise,0
129,Count it off.,neutral,no valid emotion found,neutral,0
130,So what did he decide? Does your Uncle Nathan get an invite or not?,neutral,neutral,neutral,0
130,"Ohh, God, nobody likes him, and he’s so cheap, he’d never fly to London in a million years.",disgust,neutral,neutral,0
130,"Yeah, invite him?",neutral,neutral,anger,0
130,"Hey, did I do these neat enough?",neutral,disgust,neutral,0
130,"Yeah, they’re fine.",neutral,disgust,disgust,0
130,Yeah?,joy,anger,neutral,0
130,"If anyone asks, we’ll just say Ben addressed them.  Oh! So you invited Rachel then?",surprise,sadness,neutral,0
130,Sure. Why not?,neutral,neutral,neutral,0
130,Really?,surprise,surprise,anger,0
130,Yeah?,neutral,surprise,surprise,0
130,I don’t think I’d be comfortable with any of my old lovers there.,sadness,neutral,neutral,0
130,"Wait-wait-wait, do you, do you think, maybe we shouldn’t invite her?",fear,surprise,surprise,0
130,"Oh, no-no, y’know I absolutely adore Rachel it’s just that, well it might be a awkward for you.",sadness,neutral,surprise,0
130,But it’s absolutely your decision.,neutral,sadness,fear,0
130,More tea?,neutral,sadness,fear,0
130,Yeah sure.,neutral,sadness,fear,0
130,Earl Grey?,neutral,neutral,neutral,0
130,"Huh? Yeah, fine, invite whoever you want.",neutral,neutral,neutral,0
131,Hi.,neutral,surprise,neutral,0
131,Hey!,joy,sadness,fear,0
131,Hey! So how was the doctor?,neutral,sadness,sadness,0
131,"Oh, everything went great.",joy,joy,neutral,0
131,Good.,neutral,surprise,neutral,0
131,"Oh hey, show them the picture of your uterus.",neutral,neutral,neutral,0
131,Oh.,joy,joy,joy,0
131,I don’t see the baby. Where is it?,neutral,disgust,joy,0
131,"Oh no, I know I couldn’t see it either at first, but it’s right umm…  Ross, I lost it again.",joy,disgust,surprise,0
132,Could you help me with something?,neutral,anger,anger,0
132,The patient I’m looking for has a broken leg and is in a wheelchair.,neutral,anger,neutral,0
132,"And umm, he’s like early to mid-thirties, very attractive.",neutral,surprise,neutral,0
132,I think I know who you’re talking about.,neutral,neutral,anger,0
132,"Oh yay! Great! Okay, what room number is he in?",joy,neutral,anger,0
132,"I’m sorry, that information is restricted to hospital staff",neutral,neutral,neutral,0
132,"Uh, she’s with me.  Dr. Drake Remoray.",neutral,neutral,neutral,0
132,Dr. Drake who?,neutral,joy,joy,0
132,Remoray. It’s Portuguese. We need that information. I’m a doctor.,neutral,no valid emotion found,neutral,0
132,A doctor at this hospital?,surprise,anger,neutral,0
132,Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?,anger,neutral,neutral,0
132,Hands.,neutral,neutral,neutral,0
132,Hands!,neutral,neutral,joy,0
132,It is absolutely essential that you tell me what room the man my assistant described is staying in.,neutral,joy,neutral,0
132,"He’s a patient of mine, I’ve been treating him for years!",neutral,surprise,joy,0
132,He’s in room 816.,neutral,anger,neutral,0
132,"816, thank you!",joy,surprise,neutral,0
132,Thank you.,neutral,surprise,surprise,0
132,And what is his name?,neutral,neutral,neutral,0
132,No!,surprise,anger,anger,0
133,Hi!,joy,sadness,neutral,0
133,Hi!,joy,joy,joy,0
133,Rachel was just helping me out. My head got all sunburned.,neutral,joy,joy,0
133,Awww.,joy,joy,joy,0
133,Thanks a million.,joy,neutral,neutral,0
133,"Oh, you’re welcome a million.",joy,surprise,fear,0
133,"Okay, I’ll see you in our room.",neutral,surprise,surprise,0
133,Yeah.,neutral,fear,neutral,0
133,Oh my God.,surprise,surprise,neutral,0
133,I know.,neutral,surprise,surprise,0
133,"Okay, I gotta go.",neutral,sadness,fear,0
133,Whoa! What?! Why?!,surprise,anger,surprise,0
133,"Well, I-I gotta go break up with Bonnie.",sadness,fear,neutral,0
133,Here?! Now?!,surprise,fear,fear,0
133,"Well, yeah.",neutral,joy,neutral,0
133,"I can’t-I can’t stay here all night, and if I go in there she’s-she’s gonna wanna... do stuff.",fear,neutral,neutral,0
134,What happened?,surprise,anger,joy,0
134,"He’s not gonna make it, he’s stuck in Chicago.",sadness,anger,anger,0
134,"Ohh, man! Chicago, is sooo lucky!",joy,sadness,neutral,0
134,"Stupid, useless Canadian money!",anger,sadness,sadness,0
135,"Rachel, one of your customers seems to have left his billfold. A Joshua Bergen.",neutral,joy,surprise,0
135,Really?,surprise,joy,joy,0
135,Will you call him?,neutral,neutral,neutral,0
135,Yes!,joy,surprise,surprise,0
135,I will!,joy,surprise,neutral,0
135,Absolutely!,joy,joy,joy,0
136,Oh my God! That is so good!,joy,joy,joy,0
137,"I’m full, and yet I know if I stop eating this, I’ll regret it.",neutral,joy,neutral,0
137,Hey!,neutral,neutral,neutral,0
137,Hey!,neutral,surprise,surprise,0
137,What do you got there?,neutral,no valid emotion found,neutral,0
137,"Oh it’s umm, it’s tofu cake. Do you want some?",neutral,surprise,neutral,0
137,What are you doing tonight?,neutral,surprise,surprise,0
137,Huh? Uh,neutral,sadness,surprise,0
137,Dude! Dude!,surprise,surprise,surprise,0
137,"Oh!  Sorry. Uh, I’ve got those plans with Phoebe, why?",neutral,surprise,surprise,0
137,"Oh really? Uh, Monica said she had a date at 9:00.",surprise,anger,anger,0
137,What?! Tonight?!,surprise,anger,anger,0
137,That’s what Monica said.,neutral,anger,anger,0
137,After she gave me that big speech?!,surprise,anger,surprise,0
137,She goes and makes a date with a guy on the same night she has plans with me?,anger,sadness,joy,0
137,I think she’s trying to pull a fast one on Big Daddy!,anger,joy,neutral,0
138,"Okay, is this lamp in the same place?",neutral,disgust,neutral,0
138,Who cares? I repel women.,disgust,anger,sadness,0
138,No-no-no-no-no-no-no-no!!! You can't come in here! R-r-r-r-Ross is naked.,surprise,anger,fear,0
138,What?!,surprise,surprise,surprise,0
139,It’s yours!,neutral,surprise,neutral,0
139,"Yeah well, I’m-I’m a slut.",sadness,surprise,surprise,0
139,Me too.,neutral,surprise,joy,0
139,Hi Jill!,joy,neutral,neutral,0
139,Hey!,joy,joy,joy,0
139,Hi .,neutral,anger,sadness,0
139,Rachel.,neutral,surprise,surprise,0
139,"Rachel! Well, you-you’re not at home, you’re-you’re-you’re right here.",surprise,joy,joy,0
139,"Yeah I know, and I bet you thought it would be weird. But it’s not!",joy,joy,joy,0
139,"Okay. So well I’ll umm,  I’ll have her home by midnight.",neutral,joy,neutral,0
140,That part was perfect for me! I can't believe I didn't get it!,anger,sadness,neutral,0
140,"I'm sorry, man.",sadness,neutral,neutral,0
140,"Hey, y'know what you should do?",neutral,joy,neutral,0
